,Epoch,0.0-0.05,0.05-0.1,0.1-0.2,0.2-0.3,0.3-0.4,0.4-0.5,0.5-0.6,0.6-0.7,0.7-0.8,0.8-0.9,0.9-1,Total mel,Total def
0,1,0,8,4,0,0,0,0,0,0,0,0,,12.0
0,2,3,8,1,0,0,0,0,0,0,0,0,,12.0
0,3,6,6,0,0,0,0,0,0,0,0,0,,12.0
0,4,5,7,0,0,0,0,0,0,0,0,0,,12.0
0,5,7,2,3,0,0,0,0,0,0,0,0,,12.0
